Datetime,Open,High,Low,Close,Volume
2025-12-05 14:00:00+05:30,59680.0,59709.2,59668.15,59686.6,0
2025-12-05 14:05:00+05:30,59676.0,59689.55,59629.7,59673.9,0
2025-12-05 14:10:00+05:30,59672.65,59751.85,59663.05,59711.35,0
2025-12-05 14:15:00+05:30,59711.6,59747.8,59711.6,59735.75,0
2025-12-05 14:20:00+05:30,59737.95,59738.5,59700.05,59703.7,0
2025-12-05 14:25:00+05:30,59705.95,59743.9,59694.85,59735.8,0
2025-12-05 14:30:00+05:30,59737.5,59743.8,59675.45,59689.3,0
2025-12-05 14:35:00+05:30,59696.1,59709.2,59674.65,59700.4,0
2025-12-05 14:40:00+05:30,59697.45,59712.15,59678.25,59685.8,0
2025-12-05 14:45:00+05:30,59682.1,59692.3,59599.55,59655.2,0
2025-12-05 14:50:00+05:30,59651.8,59703.65,59641.55,59693.95,0
2025-12-05 14:55:00+05:30,59690.15,59724.1,59684.15,59710.5,0
2025-12-05 15:00:00+05:30,59710.5,59779.75,59710.5,59778.15,0
2025-12-05 15:05:00+05:30,59778.15,59799.15,59764.15,59780.2,0
2025-12-05 15:10:00+05:30,59780.2,59788.2,59769.35,59778.95,0
2025-12-05 15:15:00+05:30,59778.95,59806.6,59764.0,59796.1,0
2025-12-05 15:20:00+05:30,59796.1,59796.1,59760.95,59789.4,0
2025-12-05 15:25:00+05:30,59789.4,59789.4,59711.3,59735.8,0
2025-12-08 09:15:00+05:30,59672.05,59713.15,59603.45,59648.2,0
2025-12-08 09:20:00+05:30,59634.6,59707.55,59592.65,59644.15,0
2025-12-08 09:25:00+05:30,59642.15,59642.4,59534.85,59575.5,0
2025-12-08 09:30:00+05:30,59577.0,59612.15,59541.85,59574.7,0
2025-12-08 09:35:00+05:30,59569.65,59576.95,59527.25,59558.65,0
2025-12-08 09:40:00+05:30,59551.5,59600.1,59536.85,59580.2,0
2025-12-08 09:45:00+05:30,59577.2,59581.8,59518.05,59536.4,0
2025-12-08 09:50:00+05:30,59538.6,59550.75,59509.05,59513.65,0
2025-12-08 09:55:00+05:30,59513.9,59542.8,59506.3,59519.55,0
2025-12-08 10:00:00+05:30,59522.4,59539.6,59467.15,59480.35,0
2025-12-08 10:05:00+05:30,59485.75,59529.65,59462.45,59507.7,0
2025-12-08 10:10:00+05:30,59506.6,59551.3,59496.85,59547.25,0
2025-12-08 10:15:00+05:30,59549.4,59620.65,59528.0,59552.4,0
2025-12-08 10:20:00+05:30,59551.0,59606.9,59538.5,59597.2,0
2025-12-08 10:25:00+05:30,59595.95,59610.15,59569.2,59580.45,0
2025-12-08 10:30:00+05:30,59581.95,59587.4,59521.0,59528.85,0
2025-12-08 10:35:00+05:30,59524.8,59543.45,59508.7,59534.25,0
2025-12-08 10:40:00+05:30,59528.45,59563.3,59528.45,59546.3,0
2025-12-08 10:45:00+05:30,59544.45,59562.15,59518.35,59529.0,0
2025-12-08 10:50:00+05:30,59530.35,59546.1,59499.35,59539.4,0
2025-12-08 10:55:00+05:30,59537.7,59567.85,59499.9,59510.5,0
2025-12-08 11:00:00+05:30,59509.9,59519.5,59454.0,59459.9,0
2025-12-08 11:05:00+05:30,59460.75,59463.95,59395.5,59417.75,0
2025-12-08 11:10:00+05:30,59417.4,59449.85,59406.75,59436.85,0
2025-12-08 11:15:00+05:30,59435.65,59436.05,59374.05,59387.95,0
2025-12-08 11:20:00+05:30,59388.6,59427.75,59379.6,59422.85,0
2025-12-08 11:25:00+05:30,59415.95,59430.2,59384.25,59392.2,0
2025-12-08 11:30:00+05:30,59393.0,59408.25,59346.4,59373.85,0
2025-12-08 11:35:00+05:30,59377.55,59396.45,59360.0,59378.0,0
2025-12-08 11:40:00+05:30,59377.95,59405.85,59356.55,59400.8,0
2025-12-08 11:45:00+05:30,59399.65,59445.15,59398.45,59441.3,0
2025-12-08 11:50:00+05:30,59440.05,59445.3,59401.2,59403.1,0
2025-12-08 11:55:00+05:30,59400.55,59426.05,59387.65,59421.75,0
2025-12-08 12:00:00+05:30,59417.95,59422.45,59383.95,59407.25,0
2025-12-08 12:05:00+05:30,59407.2,59412.95,59391.25,59400.95,0
2025-12-08 12:10:00+05:30,59401.35,59410.45,59355.95,59363.25,0
2025-12-08 12:15:00+05:30,59371.5,59406.0,59358.05,59373.0,0
2025-12-08 12:20:00+05:30,59376.15,59376.15,59338.45,59363.9,0
2025-12-08 12:25:00+05:30,59360.75,59365.45,59295.2,59307.1,0
2025-12-08 12:30:00+05:30,59308.6,59311.9,59252.95,59280.3,0
2025-12-08 12:35:00+05:30,59283.8,59298.65,59268.85,59274.6,0
2025-12-08 12:40:00+05:30,59276.45,59292.4,59231.5,59235.75,0
2025-12-08 12:45:00+05:30,59235.55,59284.1,59233.5,59283.7,0
2025-12-08 12:50:00+05:30,59280.6,59309.35,59277.1,59304.95,0
2025-12-08 12:55:00+05:30,59304.5,59309.05,59282.75,59298.35,0
2025-12-08 13:00:00+05:30,59297.7,59352.9,59290.2,59349.75,0
2025-12-08 13:05:00+05:30,59349.8,59358.6,59307.8,59318.1,0
2025-12-08 13:10:00+05:30,59315.4,59360.15,59309.3,59342.25,0
2025-12-08 13:15:00+05:30,59342.35,59344.85,59278.65,59281.45,0
2025-12-08 13:20:00+05:30,59282.1,59283.55,59200.6,59225.45,0
2025-12-08 13:25:00+05:30,59229.65,59240.8,59174.5,59186.85,0
2025-12-08 13:30:00+05:30,59189.9,59197.65,59068.45,59119.3,0
2025-12-08 13:35:00+05:30,59122.25,59139.9,59073.9,59124.55,0
2025-12-08 13:40:00+05:30,59126.35,59164.4,59112.3,59134.85,0
2025-12-08 13:45:00+05:30,59135.35,59180.0,59119.45,59161.15,0
2025-12-08 13:50:00+05:30,59163.45,59169.85,59135.1,59167.25,0
2025-12-08 13:55:00+05:30,59167.55,59167.9,59119.9,59139.1,0
2025-12-08 14:00:00+05:30,59138.65,59139.35,59088.6,59104.45,0
2025-12-08 14:05:00+05:30,59103.9,59119.55,59084.35,59119.45,0
2025-12-08 14:10:00+05:30,59118.85,59165.55,59103.15,59105.1,0
2025-12-08 14:15:00+05:30,59103.7,59125.45,59030.6,59116.3,0
2025-12-08 14:20:00+05:30,59119.85,59148.65,59109.45,59137.65,0
2025-12-08 14:25:00+05:30,59138.85,59146.4,59107.2,59131.0,0
2025-12-08 14:30:00+05:30,59132.45,59149.1,59123.35,59132.65,0
2025-12-08 14:35:00+05:30,59134.95,59139.95,59103.9,59126.65,0
2025-12-08 14:40:00+05:30,59133.0,59171.3,59121.5,59170.7,0
2025-12-08 14:45:00+05:30,59168.6,59205.1,59153.75,59202.4,0
2025-12-08 14:50:00+05:30,59203.35,59248.05,59201.7,59211.35,0
2025-12-08 14:55:00+05:30,59213.75,59223.4,59163.75,59191.6,0
2025-12-08 15:00:00+05:30,59194.7,59296.6,59194.7,59263.65,0
2025-12-08 15:05:00+05:30,59266.55,59310.5,59258.05,59285.05,0
2025-12-08 15:10:00+05:30,59284.6,59295.45,59231.1,59249.55,0
2025-12-08 15:15:00+05:30,59248.7,59258.35,59212.1,59213.95,0
2025-12-08 15:20:00+05:30,59210.75,59229.6,59190.4,59211.35,0
2025-12-08 15:25:00+05:30,59208.1,59213.0,59110.8,59147.3,0
2025-12-09 09:15:00+05:30,58918.85,59083.3,58878.45,58983.05,0
2025-12-09 09:20:00+05:30,58981.65,59039.6,58939.55,59026.05,0
2025-12-09 09:25:00+05:30,59028.4,59061.35,59001.15,59021.8,0
2025-12-09 09:30:00+05:30,59020.4,59024.9,58931.8,59001.9,0
2025-12-09 09:35:00+05:30,59002.7,59002.7,58913.9,58913.9,0
2025-12-09 09:40:00+05:30,58917.75,58976.25,58887.1,58933.1,0
2025-12-09 09:45:00+05:30,58934.35,58948.95,58904.9,58928.75,0
2025-12-09 09:50:00+05:30,58929.65,58943.0,58895.5,58912.15,0
2025-12-09 09:55:00+05:30,58914.45,58935.15,58892.45,58906.3,0
2025-12-09 10:00:00+05:30,58900.4,59013.5,58897.45,58950.9,0
2025-12-09 10:05:00+05:30,58951.45,59065.35,58943.0,59046.95,0
2025-12-09 10:10:00+05:30,59050.5,59103.45,59040.8,59055.1,0
2025-12-09 10:15:00+05:30,59056.0,59186.6,59051.0,59151.25,0
2025-12-09 10:20:00+05:30,59149.4,59164.55,59092.95,59130.1,0
2025-12-09 10:25:00+05:30,59129.45,59149.2,59076.4,59083.0,0
2025-12-09 10:30:00+05:30,59097.6,59128.8,59074.15,59082.3,0
2025-12-09 10:35:00+05:30,59082.85,59092.9,59022.05,59092.45,0
2025-12-09 10:40:00+05:30,59091.7,59136.4,59087.55,59105.05,0
2025-12-09 10:45:00+05:30,59105.05,59105.05,59066.9,59086.65,0
2025-12-09 10:50:00+05:30,59087.1,59112.85,59063.4,59112.85,0
2025-12-09 10:55:00+05:30,59112.5,59210.3,59096.35,59202.5,0
2025-12-09 11:00:00+05:30,59207.65,59226.6,59158.05,59182.25,0
2025-12-09 11:05:00+05:30,59183.75,59221.55,59175.4,59221.55,0
2025-12-09 11:10:00+05:30,59221.45,59265.2,59199.45,59246.55,0
2025-12-09 11:15:00+05:30,59246.5,59262.75,59223.0,59253.2,0
2025-12-09 11:20:00+05:30,59253.0,59254.05,59186.3,59195.5,0
2025-12-09 11:25:00+05:30,59193.3,59243.6,59184.65,59199.95,0
2025-12-09 11:30:00+05:30,59201.4,59235.3,59160.5,59220.75,0
2025-12-09 11:35:00+05:30,59222.05,59243.2,59192.0,59227.95,0
2025-12-09 11:40:00+05:30,59226.75,59231.4,59124.7,59124.7,0
2025-12-09 11:45:00+05:30,59128.4,59144.55,59104.65,59106.75,0
2025-12-09 11:50:00+05:30,59109.25,59163.6,59102.55,59153.1,0
2025-12-09 11:55:00+05:30,59155.75,59236.6,59153.6,59209.95,0
2025-12-09 12:00:00+05:30,59217.9,59232.1,59189.05,59223.8,0
2025-12-09 12:05:00+05:30,59227.95,59284.85,59219.5,59260.5,0
2025-12-09 12:10:00+05:30,59259.05,59274.95,59248.15,59249.7,0
2025-12-09 12:15:00+05:30,59249.7,59258.05,59221.25,59232.85,0
2025-12-09 12:20:00+05:30,59232.55,59306.3,59226.85,59306.3,0
2025-12-09 12:25:00+05:30,59306.05,59317.65,59251.6,59261.1,0
2025-12-09 12:30:00+05:30,59256.8,59276.6,59229.55,59248.9,0
2025-12-09 12:35:00+05:30,59246.0,59258.9,59186.55,59189.1,0
2025-12-09 12:40:00+05:30,59190.35,59236.55,59189.15,59219.55,0
2025-12-09 12:45:00+05:30,59215.65,59241.8,59209.85,59228.85,0
2025-12-09 12:50:00+05:30,59231.45,59238.3,59206.8,59218.45,0
2025-12-09 12:55:00+05:30,59215.15,59225.65,59158.9,59191.5,0
2025-12-09 13:00:00+05:30,59190.1,59242.35,59178.8,59242.1,0
2025-12-09 13:05:00+05:30,59241.1,59266.05,59226.15,59247.5,0
2025-12-09 13:10:00+05:30,59251.45,59257.15,59217.4,59227.4,0
2025-12-09 13:15:00+05:30,59231.85,59254.1,59213.65,59235.8,0
2025-12-09 13:20:00+05:30,59241.35,59255.25,59215.2,59229.8,0
2025-12-09 13:25:00+05:30,59235.7,59296.7,59234.0,59291.7,0
2025-12-09 13:30:00+05:30,59296.15,59322.75,59263.6,59308.75,0
2025-12-09 13:35:00+05:30,59312.65,59329.05,59268.7,59312.8,0
2025-12-09 13:40:00+05:30,59323.35,59334.2,59302.35,59312.75,0
2025-12-09 13:45:00+05:30,59309.95,59354.1,59302.45,59354.1,0
2025-12-09 13:50:00+05:30,59348.05,59358.25,59316.1,59350.95,0
2025-12-09 13:55:00+05:30,59347.35,59352.05,59302.9,59318.85,0
2025-12-09 14:00:00+05:30,59313.45,59323.75,59265.3,59269.75,0
2025-12-09 14:05:00+05:30,59265.75,59299.8,59244.15,59289.05,0
2025-12-09 14:10:00+05:30,59284.45,59291.05,59256.45,59275.85,0
2025-12-09 14:15:00+05:30,59273.8,59282.85,59248.85,59276.6,0
2025-12-09 14:20:00+05:30,59272.15,59282.1,59219.2,59227.5,0
2025-12-09 14:25:00+05:30,59228.05,59251.9,59214.25,59230.15,0
2025-12-09 14:30:00+05:30,59234.65,59238.4,59193.75,59235.55,0
2025-12-09 14:35:00+05:30,59230.4,59249.75,59208.4,59246.35,0
2025-12-09 14:40:00+05:30,59248.35,59255.15,59196.0,59202.95,0
2025-12-09 14:45:00+05:30,59204.55,59215.9,59177.25,59190.25,0
2025-12-09 14:50:00+05:30,59192.55,59211.85,59177.25,59177.25,0
2025-12-09 14:55:00+05:30,59184.0,59251.1,59170.6,59231.2,0
2025-12-09 15:00:00+05:30,59237.3,59275.55,59220.5,59227.55,0
2025-12-09 15:05:00+05:30,59227.55,59254.4,59198.9,59198.9,0
2025-12-09 15:10:00+05:30,59198.9,59249.6,59173.05,59217.35,0
2025-12-09 15:15:00+05:30,59217.35,59226.65,59190.6,59194.45,0
2025-12-09 15:20:00+05:30,59194.45,59219.8,59187.0,59205.3,0
2025-12-09 15:25:00+05:30,59203.95,59230.95,59187.75,59212.1,0
2025-12-10 09:15:00+05:30,59281.55,59357.8,59185.55,59306.25,0
2025-12-10 09:20:00+05:30,59311.9,59315.75,59202.6,59228.45,0
2025-12-10 09:25:00+05:30,59231.4,59326.8,59190.9,59316.45,0
2025-12-10 09:30:00+05:30,59313.85,59369.2,59310.95,59363.0,0
2025-12-10 09:35:00+05:30,59365.95,59408.45,59358.85,59403.0,0
2025-12-10 09:40:00+05:30,59403.55,59440.9,59362.75,59396.5,0
2025-12-10 09:45:00+05:30,59397.4,59430.05,59349.7,59349.7,0
2025-12-10 09:50:00+05:30,59350.05,59382.0,59344.5,59354.05,0
2025-12-10 09:55:00+05:30,59354.7,59371.0,59333.35,59336.7,0
2025-12-10 10:00:00+05:30,59339.5,59393.25,59330.8,59385.0,0
2025-12-10 10:05:00+05:30,59385.25,59415.65,59373.75,59400.6,0
2025-12-10 10:10:00+05:30,59397.35,59409.3,59364.3,59375.45,0
2025-12-10 10:15:00+05:30,59379.25,59408.2,59369.35,59389.95,0
2025-12-10 10:20:00+05:30,59386.65,59415.65,59385.45,59403.1,0
2025-12-10 10:25:00+05:30,59404.8,59427.7,59372.25,59380.65,0
2025-12-10 10:30:00+05:30,59378.45,59402.0,59360.25,59382.85,0
2025-12-10 10:35:00+05:30,59383.15,59410.5,59370.75,59372.45,0
2025-12-10 10:40:00+05:30,59374.75,59390.8,59352.2,59386.8,0
2025-12-10 10:45:00+05:30,59388.8,59390.6,59291.2,59301.1,0
2025-12-10 10:50:00+05:30,59302.55,59305.3,59222.75,59242.5,0
2025-12-10 10:55:00+05:30,59243.4,59254.4,59188.4,59191.0,0
2025-12-10 11:00:00+05:30,59194.25,59207.0,59146.0,59191.75,0
2025-12-10 11:05:00+05:30,59190.35,59232.1,59186.55,59215.6,0
2025-12-10 11:10:00+05:30,59213.95,59228.25,59179.8,59212.9,0
2025-12-10 11:15:00+05:30,59214.55,59226.1,59165.65,59169.55,0
2025-12-10 11:20:00+05:30,59169.2,59169.95,59100.95,59121.0,0
2025-12-10 11:25:00+05:30,59122.25,59147.5,59092.45,59093.0,0
2025-12-10 11:30:00+05:30,59092.75,59095.75,59047.15,59047.15,0
2025-12-10 11:35:00+05:30,59049.5,59068.95,58998.7,59023.6,0
2025-12-10 11:40:00+05:30,59022.25,59046.25,59005.9,59011.4,0
2025-12-10 11:45:00+05:30,59011.0,59015.3,58977.55,59010.0,0
2025-12-10 11:50:00+05:30,59009.4,59013.6,58973.75,58999.6,0
2025-12-10 11:55:00+05:30,58998.15,59052.4,58996.1,59035.25,0
2025-12-10 12:00:00+05:30,59034.75,59042.25,58985.2,59028.85,0
2025-12-10 12:05:00+05:30,59032.9,59087.4,59021.9,59040.35,0
2025-12-10 12:10:00+05:30,59036.65,59062.8,59029.6,59046.5,0
2025-12-10 12:15:00+05:30,59048.85,59056.0,59016.3,59047.95,0
2025-12-10 12:20:00+05:30,59051.35,59062.55,59020.5,59022.8,0
2025-12-10 12:25:00+05:30,59024.35,59027.05,58984.9,58985.95,0
2025-12-10 12:30:00+05:30,58986.25,58992.75,58930.85,58953.0,0
2025-12-10 12:35:00+05:30,58946.9,58955.9,58900.9,58912.6,0
2025-12-10 12:40:00+05:30,58920.95,58934.55,58897.5,58905.45,0
2025-12-10 12:45:00+05:30,58907.05,58950.35,58893.35,58927.3,0
2025-12-10 12:50:00+05:30,58928.85,58975.75,58925.4,58951.0,0
2025-12-10 12:55:00+05:30,58952.05,58976.35,58943.25,58964.25,0
2025-12-10 13:00:00+05:30,58965.55,58989.65,58951.75,58965.75,0
2025-12-10 13:05:00+05:30,58968.65,58977.8,58935.75,58976.95,0
2025-12-10 13:10:00+05:30,58974.5,58992.45,58962.05,58964.8,0
2025-12-10 13:15:00+05:30,58963.9,59023.8,58941.6,59023.8,0
2025-12-10 13:20:00+05:30,59024.15,59041.2,59000.05,59037.5,0
2025-12-10 13:25:00+05:30,59037.25,59081.7,59007.6,59074.55,0
2025-12-10 13:30:00+05:30,59076.35,59083.1,59046.1,59067.7,0
2025-12-10 13:35:00+05:30,59075.7,59091.9,59043.85,59043.85,0
2025-12-10 13:40:00+05:30,59045.5,59075.95,59036.7,59038.5,0
2025-12-10 13:45:00+05:30,59039.45,59047.95,59009.55,59028.85,0
2025-12-10 13:50:00+05:30,59030.4,59031.15,58979.8,58996.45,0
2025-12-10 13:55:00+05:30,58997.95,58999.55,58945.15,58959.25,0
2025-12-10 14:00:00+05:30,58960.6,58973.25,58883.4,58883.4,0
2025-12-10 14:05:00+05:30,58889.2,58915.35,58870.4,58884.75,0
2025-12-10 14:10:00+05:30,58884.35,58923.45,58869.85,58892.75,0
2025-12-10 14:15:00+05:30,58891.5,58929.1,58879.9,58895.45,0
2025-12-10 14:20:00+05:30,58896.9,58911.0,58853.9,58892.25,0
2025-12-10 14:25:00+05:30,58892.65,58904.85,58878.65,58886.5,0
2025-12-10 14:30:00+05:30,58886.4,59003.15,58882.15,58994.05,0
2025-12-10 14:35:00+05:30,58997.35,59001.0,58911.45,58948.0,0
2025-12-10 14:40:00+05:30,58945.65,58947.9,58912.9,58927.0,0
2025-12-10 14:45:00+05:30,58930.55,58956.7,58916.6,58940.7,0
2025-12-10 14:50:00+05:30,58946.3,58958.95,58917.65,58940.25,0
2025-12-10 14:55:00+05:30,58939.6,58978.85,58926.75,58970.3,0
2025-12-10 15:00:00+05:30,58975.75,59009.55,58957.65,58976.75,0
2025-12-10 15:05:00+05:30,58976.75,59008.2,58946.65,58968.2,0
2025-12-10 15:10:00+05:30,58968.2,58981.9,58944.4,58963.7,0
2025-12-10 15:15:00+05:30,58964.95,58979.5,58942.7,58965.45,0
2025-12-10 15:20:00+05:30,58965.85,58969.45,58934.45,58944.65,0
2025-12-10 15:25:00+05:30,58942.3,58965.85,58910.3,58938.3,0
2025-12-11 09:15:00+05:30,58966.2,59061.75,58862.45,58969.4,0
2025-12-11 09:20:00+05:30,58972.65,59079.8,58966.4,59024.75,0
2025-12-11 09:25:00+05:30,59023.3,59094.4,58995.15,59093.35,0
2025-12-11 09:30:00+05:30,59097.55,59117.25,59033.1,59046.45,0
2025-12-11 09:35:00+05:30,59048.95,59048.95,58904.4,58920.0,0
2025-12-11 09:40:00+05:30,58921.35,58921.35,58799.9,58848.25,0
2025-12-11 09:45:00+05:30,58847.85,58913.15,58804.6,58903.8,0
2025-12-11 09:50:00+05:30,58901.85,58905.9,58849.75,58873.7,0
2025-12-11 09:55:00+05:30,58876.3,58894.4,58821.9,58848.7,0
2025-12-11 10:00:00+05:30,58847.55,58914.85,58841.3,58906.8,0
2025-12-11 10:05:00+05:30,58905.4,59001.7,58901.75,58986.75,0
2025-12-11 10:10:00+05:30,58982.9,59082.2,58954.25,59082.2,0
2025-12-11 10:15:00+05:30,59083.85,59135.8,59078.0,59126.9,0
2025-12-11 10:20:00+05:30,59118.75,59155.3,59077.95,59133.65,0
2025-12-11 10:25:00+05:30,59133.8,59177.2,59126.05,59145.4,0
2025-12-11 10:30:00+05:30,59148.15,59216.9,59128.95,59182.8,0
2025-12-11 10:35:00+05:30,59186.05,59201.55,59152.8,59182.95,0
2025-12-11 10:40:00+05:30,59184.25,59186.85,59151.85,59173.5,0
2025-12-11 10:45:00+05:30,59179.45,59220.8,59160.4,59199.2,0
2025-12-11 10:50:00+05:30,59198.0,59247.35,59182.05,59182.7,0
2025-12-11 10:55:00+05:30,59186.35,59186.55,59142.7,59149.2,0
2025-12-11 11:00:00+05:30,59149.15,59156.05,59083.0,59083.95,0
2025-12-11 11:05:00+05:30,59082.45,59130.45,59078.85,59128.0,0
2025-12-11 11:10:00+05:30,59126.45,59163.5,59126.45,59143.25,0
2025-12-11 11:15:00+05:30,59140.05,59196.4,59130.8,59179.35,0
2025-12-11 11:20:00+05:30,59178.1,59211.65,59175.8,59198.7,0
2025-12-11 11:25:00+05:30,59200.15,59218.25,59175.35,59183.5,0
2025-12-11 11:30:00+05:30,59185.5,59225.65,59182.45,59206.05,0
2025-12-11 11:35:00+05:30,59206.75,59221.35,59171.25,59221.35,0
2025-12-11 11:40:00+05:30,59217.35,59241.35,59202.35,59224.65,0
2025-12-11 11:45:00+05:30,59224.8,59245.35,59199.45,59231.45,0
2025-12-11 11:50:00+05:30,59231.3,59268.9,59210.55,59246.3,0
2025-12-11 11:55:00+05:30,59248.15,59274.55,59232.0,59252.2,0
2025-12-11 12:00:00+05:30,59252.75,59387.8,59252.75,59387.8,0
2025-12-11 12:05:00+05:30,59387.55,59417.4,59334.4,59355.85,0
2025-12-11 12:10:00+05:30,59353.75,59374.1,59330.8,59345.5,0
2025-12-11 12:15:00+05:30,59352.1,59380.75,59343.45,59360.85,0
2025-12-11 12:20:00+05:30,59360.85,59378.05,59335.0,59359.05,0
2025-12-11 12:25:00+05:30,59364.8,59423.35,59335.35,59393.05,0
2025-12-11 12:30:00+05:30,59390.1,59412.0,59351.25,59356.1,0
2025-12-11 12:35:00+05:30,59357.3,59368.1,59329.3,59334.15,0
2025-12-11 12:40:00+05:30,59333.8,59357.15,59303.55,59351.3,0
2025-12-11 12:45:00+05:30,59359.65,59370.15,59321.9,59347.8,0
2025-12-11 12:50:00+05:30,59346.55,59360.8,59318.9,59360.8,0
2025-12-11 12:55:00+05:30,59349.45,59368.3,59324.5,59326.3,0
2025-12-11 13:00:00+05:30,59327.75,59337.6,59281.7,59281.7,0
2025-12-11 13:05:00+05:30,59280.8,59303.95,59232.85,59242.65,0
2025-12-11 13:10:00+05:30,59242.75,59252.2,59139.9,59181.8,0
2025-12-11 13:15:00+05:30,59177.8,59209.4,59157.9,59196.2,0
2025-12-11 13:20:00+05:30,59196.95,59212.4,59166.4,59195.1,0
2025-12-11 13:25:00+05:30,59192.05,59212.75,59171.8,59212.75,0
2025-12-11 13:30:00+05:30,59210.4,59264.1,59210.4,59256.4,0
2025-12-11 13:35:00+05:30,59257.6,59279.4,59231.45,59250.05,0
2025-12-11 13:40:00+05:30,59250.6,59270.25,59235.75,59237.85,0
2025-12-11 13:45:00+05:30,59236.0,59287.9,59221.8,59281.6,0
2025-12-11 13:50:00+05:30,59281.25,59290.25,59251.7,59277.9,0
2025-12-11 13:55:00+05:30,59280.25,59302.25,59254.6,59261.8,0
2025-12-11 14:00:00+05:30,59260.7,59261.95,59202.7,59204.8,0
2025-12-11 14:05:00+05:30,59205.7,59227.3,59174.7,59221.45,0
2025-12-11 14:10:00+05:30,59223.05,59240.3,59189.8,59209.3,0
2025-12-11 14:15:00+05:30,59209.3,59244.85,59204.65,59244.85,0
2025-12-11 14:20:00+05:30,59239.9,59280.75,59239.3,59253.8,0
2025-12-11 14:25:00+05:30,59250.35,59322.35,59249.7,59312.9,0
2025-12-11 14:30:00+05:30,59316.55,59326.05,59282.2,59288.7,0
2025-12-11 14:35:00+05:30,59292.85,59315.2,59267.05,59272.65,0
2025-12-11 14:40:00+05:30,59273.7,59280.4,59204.4,59204.4,0
2025-12-11 14:45:00+05:30,59208.55,59216.4,59153.35,59153.35,0
2025-12-11 14:50:00+05:30,59152.95,59200.45,59135.65,59175.0,0
2025-12-11 14:55:00+05:30,59175.0,59198.15,59161.6,59174.3,0
2025-12-11 15:00:00+05:30,59175.4,59239.6,59175.4,59219.0,0
2025-12-11 15:05:00+05:30,59219.0,59240.45,59211.2,59223.25,0
2025-12-11 15:10:00+05:30,59223.25,59229.8,59201.1,59201.1,0
2025-12-11 15:15:00+05:30,59201.1,59225.3,59188.7,59212.05,0
2025-12-11 15:20:00+05:30,59212.05,59215.2,59193.95,59201.25,0
2025-12-11 15:25:00+05:30,59201.25,59213.2,59177.5,59204.6,0
2025-12-12 09:15:00+05:30,59401.5,59445.95,59337.8,59409.4,0
2025-12-12 09:20:00+05:30,59410.4,59432.5,59376.85,59377.85,0
2025-12-12 09:25:00+05:30,59380.35,59421.5,59340.25,59417.9,0
2025-12-12 09:30:00+05:30,59419.35,59525.25,59419.35,59515.35,0
2025-12-12 09:35:00+05:30,59511.25,59532.35,59488.55,59501.2,0
2025-12-12 09:40:00+05:30,59500.6,59524.35,59493.4,59520.2,0
2025-12-12 09:45:00+05:30,59523.8,59545.7,59491.7,59531.25,0
2025-12-12 09:50:00+05:30,59531.25,59535.4,59504.2,59513.7,0
2025-12-12 09:55:00+05:30,59512.5,59516.9,59460.65,59483.3,0
2025-12-12 10:00:00+05:30,59484.35,59496.5,59467.1,59486.6,0
2025-12-12 10:05:00+05:30,59486.55,59487.95,59420.85,59448.3,0
2025-12-12 10:10:00+05:30,59448.65,59449.3,59419.8,59441.7,0
2025-12-12 10:15:00+05:30,59448.7,59482.4,59441.9,59474.85,0
2025-12-12 10:20:00+05:30,59480.55,59482.55,59365.8,59367.1,0
2025-12-12 10:25:00+05:30,59365.15,59382.95,59278.4,59325.35,0
2025-12-12 10:30:00+05:30,59325.9,59350.95,59314.0,59347.7,0
2025-12-12 10:35:00+05:30,59351.95,59352.95,59278.25,59286.4,0
2025-12-12 10:40:00+05:30,59282.45,59293.65,59259.55,59274.5,0
2025-12-12 10:45:00+05:30,59276.1,59312.35,59244.95,59250.55,0
2025-12-12 10:50:00+05:30,59243.9,59285.75,59224.85,59266.4,0
2025-12-12 10:55:00+05:30,59267.55,59300.85,59225.7,59239.1,0
2025-12-12 11:00:00+05:30,59240.65,59304.0,59231.25,59291.0,0
2025-12-12 11:05:00+05:30,59284.6,59296.05,59263.7,59293.05,0
2025-12-12 11:10:00+05:30,59293.65,59326.8,59281.55,59285.4,0
2025-12-12 11:15:00+05:30,59285.4,59308.25,59282.6,59307.1,0
2025-12-12 11:20:00+05:30,59307.05,59428.2,59306.0,59425.8,0
2025-12-12 11:25:00+05:30,59427.1,59440.6,59391.15,59415.7,0
2025-12-12 11:30:00+05:30,59416.8,59441.55,59411.0,59431.95,0
2025-12-12 11:35:00+05:30,59435.5,59443.9,59404.45,59406.8,0
2025-12-12 11:40:00+05:30,59410.9,59421.1,59391.8,59405.75,0
2025-12-12 11:45:00+05:30,59404.2,59439.5,59396.35,59398.45,0
2025-12-12 11:50:00+05:30,59399.9,59440.85,59383.15,59429.4,0
2025-12-12 11:55:00+05:30,59430.95,59441.0,59400.95,59406.65,0
2025-12-12 12:00:00+05:30,59408.65,59434.55,59382.35,59390.35,0
2025-12-12 12:05:00+05:30,59392.75,59394.05,59361.8,59378.05,0
2025-12-12 12:10:00+05:30,59377.6,59382.4,59328.3,59382.25,0
2025-12-12 12:15:00+05:30,59382.25,59392.45,59353.55,59368.8,0
2025-12-12 12:20:00+05:30,59368.95,59403.5,59367.85,59396.65,0
2025-12-12 12:25:00+05:30,59396.05,59418.4,59388.3,59398.4,0
2025-12-12 12:30:00+05:30,59398.05,59411.2,59382.85,59405.2,0
